HomeID,Date,Appliance,Room,Watts,HoursPerDay,SmartDevice
101,2025-09-18,Ceiling Fan,Bedroom,88,9.2,True
101,2025-09-18,Heater,Garage,1867,3.0,False
101,2025-09-18,Microwave,Kitchen,1152,0.9,False
101,2025-09-18,Dryer,Laundry,3179,1.2,False
101,2025-09-18,Desk Lamp,Office,43,4.7,True
101,2025-09-18,Refrigerator,Kitchen,141,24.0,False
101,2025-09-18,Laptop,Office,78,4.8,True
101,2025-09-19,Dryer,Laundry,3137,1.2,False
101,2025-09-19,Ceiling Fan,Bedroom,84,8.1,True
101,2025-09-19,Heater,Garage,1787,2.1,False
101,2025-09-19,Laptop,Office,71,3.9,True
101,2025-09-19,Air Conditioner,Bedroom,1465,7.8,False
101,2025-09-19,Desk Lamp,Office,54,7.0,False
101,2025-09-20,Washing Machine,Laundry,452,2.0,False
101,2025-09-20,Dryer,Laundry,3013,1.1,False
101,2025-09-20,Desk Lamp,Office,36,6.3,False
101,2025-09-20,Refrigerator,Kitchen,167,24.0,True
101,2025-09-20,Television,Living Room,212,4.3,False
101,2025-09-21,Air Conditioner,Bedroom,1542,8.2,True
101,2025-09-21,Ceiling Fan,Bedroom,85,7.8,True
101,2025-09-21,Laptop,Office,66,5.1,True
101,2025-09-21,Dryer,Laundry,3109,1.2,False
101,2025-09-21,Microwave,Kitchen,1244,0.4,False
101,2025-09-21,Desk Lamp,Office,33,6.2,True
101,2025-09-21,Refrigerator,Kitchen,151,24.0,True
101,2025-09-22,Air Conditioner,Bedroom,1588,5.4,False
101,2025-09-22,Ceiling Fan,Bedroom,84,10.1,True
101,2025-09-22,Laptop,Office,64,4.4,True
101,2025-09-22,Refrigerator,Kitchen,159,24.0,True
101,2025-09-22,Microwave,Kitchen,1112,0.7,False
101,2025-09-22,Dryer,Laundry,2924,1.2,False
101,2025-09-23,Laptop,Office,65,5.5,True
101,2025-09-23,Washing Machine,Laundry,452,1.7,True
101,2025-09-23,Heater,Garage,1956,4.1,False
101,2025-09-23,Air Conditioner,Bedroom,1492,5.0,False
101,2025-09-23,Television,Living Room,198,3.2,True
101,2025-09-23,Desk Lamp,Office,39,6.0,True
101,2025-09-24,Television,Living Room,216,3.4,True
101,2025-09-24,Ceiling Fan,Bedroom,70,10.0,True
101,2025-09-24,Dryer,Laundry,3039,1.2,False
101,2025-09-24,Air Conditioner,Bedroom,1419,7.2,True
101,2025-09-24,Washing Machine,Laundry,452,2.0,True
101,2025-09-24,Microwave,Kitchen,1007,0.3,True
101,2025-09-25,Air Conditioner,Bedroom,1458,8.7,True
101,2025-09-25,Dryer,Laundry,3162,1.2,False
101,2025-09-25,Washing Machine,Laundry,523,1.7,False
101,2025-09-25,Microwave,Kitchen,1121,0.5,True
101,2025-09-25,Laptop,Office,74,7.9,True
101,2025-09-25,Desk Lamp,Office,52,6.7,False
101,2025-09-25,Television,Living Room,243,5.4,True
101,2025-09-25,Heater,Garage,1775,2.5,False
101,2025-09-26,Television,Living Room,239,4.9,True
101,2025-09-26,Dryer,Laundry,2829,1.2,False
101,2025-09-26,Microwave,Kitchen,1109,0.9,False
101,2025-09-26,Air Conditioner,Bedroom,1583,7.5,False
101,2025-09-26,Desk Lamp,Office,53,2.7,True
101,2025-09-26,Laptop,Office,77,4.2,False
101,2025-09-26,Ceiling Fan,Bedroom,86,6.4,False
101,2025-09-26,Refrigerator,Kitchen,162,24.0,True
101,2025-09-27,Dryer,Laundry,3172,1.3,True
101,2025-09-27,Refrigerator,Kitchen,155,24.0,False
101,2025-09-27,Microwave,Kitchen,1115,0.3,False
101,2025-09-27,Air Conditioner,Bedroom,1466,5.1,False
101,2025-09-27,Television,Living Room,235,3.9,True
101,2025-09-27,Washing Machine,Laundry,520,1.9,False
101,2025-09-27,Heater,Garage,1765,2.2,False
101,2025-09-27,Ceiling Fan,Bedroom,75,9.7,False
101,2025-09-28,Television,Living Room,184,5.0,True
101,2025-09-28,Dryer,Laundry,3185,0.8,False
101,2025-09-28,Washing Machine,Laundry,537,1.3,False
101,2025-09-28,Refrigerator,Kitchen,153,24.0,True
101,2025-09-28,Ceiling Fan,Bedroom,77,10.7,True
101,2025-09-28,Air Conditioner,Bedroom,1567,8.8,False
101,2025-09-28,Laptop,Office,65,6.7,True
101,2025-09-28,Microwave,Kitchen,1063,0.5,True
102,2025-07-01,Microwave,Kitchen,1279,0.8,True
102,2025-07-01,Television,Living Room,221,5.7,True
102,2025-07-01,Refrigerator,Kitchen,142,24.0,True
102,2025-07-01,Laptop,Office,64,7.2,True
102,2025-07-01,Heater,Garage,1663,2.3,False
102,2025-07-01,Desk Lamp,Office,45,6.5,True
102,2025-07-01,Dryer,Laundry,2818,1.0,False
102,2025-07-01,Washing Machine,Laundry,451,1.9,False
102,2025-07-02,Refrigerator,Kitchen,158,24.0,True
102,2025-07-02,Microwave,Kitchen,1281,1.0,False
102,2025-07-02,Desk Lamp,Office,48,2.5,True
102,2025-07-02,Washing Machine,Laundry,537,1.9,False
102,2025-07-02,Laptop,Office,79,5.3,True
102,2025-07-02,Heater,Garage,1751,3.9,False
102,2025-07-02,Television,Living Room,233,5.0,True
102,2025-07-03,Heater,Garage,1862,4.8,False
102,2025-07-03,Washing Machine,Laundry,530,1.1,True
102,2025-07-03,Dryer,Laundry,3040,0.9,False
102,2025-07-03,Television,Living Room,208,4.6,True
102,2025-07-03,Refrigerator,Kitchen,151,24.0,True
102,2025-07-03,Laptop,Office,62,7.2,True
102,2025-07-03,Microwave,Kitchen,1172,0.7,False
102,2025-07-04,Laptop,Office,75,4.0,True
102,2025-07-04,Desk Lamp,Office,56,7.1,False
102,2025-07-04,Heater,Garage,1820,4.6,False
102,2025-07-04,Television,Living Room,234,5.6,True
102,2025-07-04,Refrigerator,Kitchen,150,24.0,True
102,2025-07-04,Air Conditioner,Bedroom,1499,8.2,False
102,2025-07-04,Microwave,Kitchen,1257,0.4,False
102,2025-07-04,Washing Machine,Laundry,499,1.6,False
102,2025-07-05,Desk Lamp,Office,45,6.9,False
102,2025-07-05,Microwave,Kitchen,1051,1.0,True
102,2025-07-05,Air Conditioner,Bedroom,1440,8.9,False
102,2025-07-05,Television,Living Room,239,5.1,True
102,2025-07-05,Dryer,Laundry,2873,1.3,False
102,2025-07-05,Heater,Garage,1862,4.5,False
102,2025-07-05,Laptop,Office,67,6.6,True
102,2025-07-06,Microwave,Kitchen,1125,0.9,False
102,2025-07-06,Air Conditioner,Bedroom,1496,5.4,False
102,2025-07-06,Desk Lamp,Office,44,3.7,True
102,2025-07-06,Heater,Garage,1764,3.0,False
102,2025-07-06,Laptop,Office,70,6.7,True
102,2025-07-06,Television,Living Room,243,2.9,True
102,2025-07-06,Washing Machine,Laundry,474,1.3,True
102,2025-07-06,Refrigerator,Kitchen,140,24.0,True
102,2025-07-07,Desk Lamp,Office,49,6.5,True
102,2025-07-07,Heater,Garage,1646,2.4,True
102,2025-07-07,Refrigerator,Kitchen,154,24.0,False
102,2025-07-07,Dryer,Laundry,2899,0.9,False
102,2025-07-07,Laptop,Office,66,5.3,False
102,2025-07-08,Washing Machine,Laundry,525,1.6,False
102,2025-07-08,Air Conditioner,Bedroom,1600,5.1,True
102,2025-07-08,Heater,Garage,1866,4.3,False
102,2025-07-08,Microwave,Kitchen,1134,0.4,False
102,2025-07-08,Dryer,Laundry,3071,1.2,True
102,2025-07-08,Television,Living Room,213,6.0,True
102,2025-07-08,Refrigerator,Kitchen,154,24.0,False
102,2025-07-08,Desk Lamp,Office,44,3.6,True
102,2025-07-09,Dryer,Laundry,3078,0.8,True
102,2025-07-09,Microwave,Kitchen,1004,0.7,True
102,2025-07-09,Heater,Garage,1904,4.5,False
102,2025-07-09,Laptop,Office,76,4.5,False
102,2025-07-09,Refrigerator,Kitchen,154,24.0,True
102,2025-07-09,Washing Machine,Laundry,534,1.3,False
102,2025-07-10,Washing Machine,Laundry,476,1.8,False
102,2025-07-10,Desk Lamp,Office,53,5.6,True
102,2025-07-10,Air Conditioner,Bedroom,1452,9.2,False
102,2025-07-10,Laptop,Office,64,3.6,True
102,2025-07-10,Dryer,Laundry,3038,1.3,False
102,2025-07-10,Heater,Garage,1910,4.9,False
102,2025-07-11,Heater,Garage,1671,3.3,False
102,2025-07-11,Washing Machine,Laundry,532,1.3,False
102,2025-07-11,Dryer,Laundry,3043,1.1,False
102,2025-07-11,Ceiling Fan,Bedroom,83,7.7,True
102,2025-07-11,Refrigerator,Kitchen,150,24.0,True
102,2025-07-11,Desk Lamp,Office,55,3.2,True
102,2025-07-11,Microwave,Kitchen,1071,1.0,False
102,2025-07-12,Ceiling Fan,Bedroom,79,11.1,True
102,2025-07-12,Microwave,Kitchen,1269,0.4,False
102,2025-07-12,Washing Machine,Laundry,487,1.2,False
102,2025-07-12,Refrigerator,Kitchen,169,24.0,False
102,2025-07-12,Heater,Garage,1939,2.6,False
102,2025-07-12,Air Conditioner,Bedroom,1530,9.3,False
102,2025-07-12,Laptop,Office,63,5.6,True
102,2025-07-12,Television,Living Room,182,4.3,True
102,2025-07-13,Laptop,Office,76,3.2,True
102,2025-07-13,Television,Living Room,201,5.7,True
102,2025-07-13,Refrigerator,Kitchen,151,24.0,False
102,2025-07-13,Microwave,Kitchen,1109,0.5,False
102,2025-07-13,Desk Lamp,Office,50,7.2,False
102,2025-07-14,Dryer,Laundry,3182,1.1,False
102,2025-07-14,Heater,Garage,1890,3.6,False
102,2025-07-14,Ceiling Fan,Bedroom,73,8.5,True
102,2025-07-14,Microwave,Kitchen,1201,0.9,True
102,2025-07-14,Desk Lamp,Office,58,6.4,True
102,2025-07-15,Dryer,Laundry,3064,1.4,False
102,2025-07-15,Laptop,Office,60,6.6,True
102,2025-07-15,Heater,Garage,1954,3.1,False
102,2025-07-15,Ceiling Fan,Bedroom,71,7.9,True
102,2025-07-15,Washing Machine,Laundry,531,1.9,False
102,2025-07-15,Desk Lamp,Office,55,7.2,True
102,2025-07-15,Television,Living Room,235,4.1,True
102,2025-07-16,Television,Living Room,236,5.2,True
102,2025-07-16,Desk Lamp,Office,42,8.0,True
102,2025-07-16,Refrigerator,Kitchen,161,24.0,True
102,2025-07-16,Microwave,Kitchen,1196,0.7,False
102,2025-07-16,Heater,Garage,1888,2.2,False
102,2025-07-16,Ceiling Fan,Bedroom,70,8.7,True
102,2025-07-16,Washing Machine,Laundry,477,1.4,True
102,2025-07-17,Dryer,Laundry,2952,1.5,False
102,2025-07-17,Microwave,Kitchen,1057,0.3,False
102,2025-07-17,Ceiling Fan,Bedroom,82,7.9,True
102,2025-07-17,Television,Living Room,216,2.2,True
102,2025-07-17,Heater,Garage,1863,2.9,False
102,2025-07-18,Desk Lamp,Office,30,6.7,True
102,2025-07-18,Air Conditioner,Bedroom,1462,8.8,False
102,2025-07-18,Dryer,Laundry,2981,1.2,False
102,2025-07-18,Heater,Garage,1917,2.2,True
102,2025-07-18,Laptop,Office,76,6.5,True
102,2025-07-18,Ceiling Fan,Bedroom,75,7.4,False
102,2025-07-18,Refrigerator,Kitchen,147,24.0,True
102,2025-07-19,Television,Living Room,225,6.0,True
102,2025-07-19,Desk Lamp,Office,35,5.5,True
102,2025-07-19,Microwave,Kitchen,1070,0.4,False
102,2025-07-19,Dryer,Laundry,2808,1.0,False
102,2025-07-19,Laptop,Office,62,5.4,False
102,2025-07-19,Refrigerator,Kitchen,142,24.0,True
102,2025-07-19,Washing Machine,Laundry,521,1.7,True
102,2025-07-20,Television,Living Room,197,5.4,False
102,2025-07-20,Air Conditioner,Bedroom,1510,7.5,True
102,2025-07-20,Ceiling Fan,Bedroom,70,6.8,False
102,2025-07-20,Refrigerator,Kitchen,148,24.0,True
102,2025-07-20,Dryer,Laundry,2915,0.8,False
102,2025-07-20,Heater,Garage,1834,3.3,False
102,2025-07-20,Washing Machine,Laundry,510,1.6,True
102,2025-07-21,Microwave,Kitchen,1205,0.3,False
102,2025-07-21,Desk Lamp,Office,34,2.9,True
102,2025-07-21,Refrigerator,Kitchen,145,24.0,True
102,2025-07-21,Ceiling Fan,Bedroom,88,7.8,False
102,2025-07-21,Dryer,Laundry,3059,1.5,False
102,2025-07-21,Washing Machine,Laundry,506,1.8,False
102,2025-07-21,Air Conditioner,Bedroom,1509,4.3,False
102,2025-07-21,Laptop,Office,77,4.5,False
102,2025-07-22,Microwave,Kitchen,1178,0.4,False
102,2025-07-22,Refrigerator,Kitchen,154,24.0,True
102,2025-07-22,Air Conditioner,Bedroom,1471,9.0,False
102,2025-07-22,Ceiling Fan,Bedroom,82,8.0,True
102,2025-07-22,Heater,Garage,1730,4.4,False
102,2025-07-22,Washing Machine,Laundry,463,1.4,False
102,2025-07-23,Ceiling Fan,Bedroom,87,10.7,True
102,2025-07-23,Refrigerator,Kitchen,159,24.0,True
102,2025-07-23,Air Conditioner,Bedroom,1525,8.2,True
102,2025-07-23,Dryer,Laundry,3138,1.3,False
102,2025-07-23,Heater,Garage,1601,2.8,False
102,2025-07-23,Laptop,Office,64,5.0,True
102,2025-07-24,Ceiling Fan,Bedroom,79,10.3,True
102,2025-07-24,Dryer,Laundry,3041,1.4,False
102,2025-07-24,Washing Machine,Laundry,525,1.7,False
102,2025-07-24,Television,Living Room,206,2.8,True
102,2025-07-24,Heater,Garage,1956,2.4,False
102,2025-07-24,Microwave,Kitchen,1293,0.5,False
102,2025-07-25,Microwave,Kitchen,1273,0.5,False
102,2025-07-25,Ceiling Fan,Bedroom,78,6.7,True
102,2025-07-25,Television,Living Room,200,5.9,True
102,2025-07-25,Dryer,Laundry,3043,1.2,True
102,2025-07-25,Washing Machine,Laundry,487,1.4,False
102,2025-07-26,Laptop,Office,62,6.6,False
102,2025-07-26,Dryer,Laundry,3068,1.3,False
102,2025-07-26,Washing Machine,Laundry,503,1.4,True
102,2025-07-26,Desk Lamp,Office,54,3.4,False
102,2025-07-26,Ceiling Fan,Bedroom,85,10.4,True
102,2025-07-27,Desk Lamp,Office,37,5.5,True
102,2025-07-27,Dryer,Laundry,3005,0.8,False
102,2025-07-27,Laptop,Office,60,3.1,False
102,2025-07-27,Television,Living Room,223,3.2,True
102,2025-07-27,Air Conditioner,Bedroom,1469,7.0,True
102,2025-07-27,Refrigerator,Kitchen,153,24.0,True
102,2025-07-28,Desk Lamp,Office,55,4.0,True
102,2025-07-28,Heater,Garage,1961,2.4,True
102,2025-07-28,Microwave,Kitchen,1129,0.8,False
102,2025-07-28,Ceiling Fan,Bedroom,78,8.8,True
102,2025-07-28,Air Conditioner,Bedroom,1496,4.9,False
102,2025-08-01,Heater,Garage,1965,3.1,False
102,2025-08-01,Desk Lamp,Office,57,3.4,True
102,2025-08-01,Washing Machine,Laundry,480,1.6,False
102,2025-08-01,Laptop,Office,80,4.3,True
102,2025-08-01,Television,Living Room,214,2.6,True
102,2025-08-01,Refrigerator,Kitchen,169,24.0,True
102,2025-08-01,Ceiling Fan,Bedroom,88,10.4,True
102,2025-08-02,Dryer,Laundry,2868,1.5,False
102,2025-08-02,Washing Machine,Laundry,468,1.5,False
102,2025-08-02,Laptop,Office,73,6.0,False
102,2025-08-02,Ceiling Fan,Bedroom,84,9.6,True
102,2025-08-02,Heater,Garage,1886,3.7,False
102,2025-08-02,Air Conditioner,Bedroom,1535,4.8,False
102,2025-08-03,Ceiling Fan,Bedroom,90,10.7,False
102,2025-08-03,Television,Living Room,215,5.3,True
102,2025-08-03,Laptop,Office,80,6.0,True
102,2025-08-03,Heater,Garage,1798,4.7,False
102,2025-08-03,Desk Lamp,Office,36,3.7,True
102,2025-08-03,Dryer,Laundry,2950,1.4,False
102,2025-08-03,Washing Machine,Laundry,464,1.8,False
102,2025-08-04,Refrigerator,Kitchen,140,24.0,True
102,2025-08-04,Washing Machine,Laundry,492,1.3,False
102,2025-08-04,Dryer,Laundry,3111,0.9,True
102,2025-08-04,Heater,Garage,1833,2.3,False
102,2025-08-04,Microwave,Kitchen,1001,0.6,True
102,2025-08-05,Heater,Garage,1957,2.4,True
102,2025-08-05,Television,Living Room,246,5.8,True
102,2025-08-05,Air Conditioner,Bedroom,1590,7.0,False
102,2025-08-05,Laptop,Office,70,5.2,False
102,2025-08-05,Dryer,Laundry,3144,1.4,False
102,2025-08-05,Ceiling Fan,Bedroom,84,8.9,True
102,2025-08-05,Desk Lamp,Office,32,5.8,True
102,2025-08-05,Refrigerator,Kitchen,168,24.0,True
102,2025-08-06,Desk Lamp,Office,58,6.7,True
102,2025-08-06,Ceiling Fan,Bedroom,86,9.1,True
102,2025-08-06,Washing Machine,Laundry,468,1.8,False
102,2025-08-06,Dryer,Laundry,3039,1.1,True
102,2025-08-06,Microwave,Kitchen,1086,0.3,False
102,2025-08-06,Television,Living Room,183,4.7,True
102,2025-08-06,Refrigerator,Kitchen,156,24.0,True
102,2025-08-06,Laptop,Office,70,6.4,True
102,2025-08-07,Washing Machine,Laundry,541,1.4,False
102,2025-08-07,Ceiling Fan,Bedroom,74,11.2,True
102,2025-08-07,Desk Lamp,Office,57,4.8,True
102,2025-08-07,Laptop,Office,67,5.9,True
102,2025-08-07,Television,Living Room,232,3.1,True
102,2025-08-07,Air Conditioner,Bedroom,1539,4.4,False
102,2025-08-07,Refrigerator,Kitchen,164,24.0,True
102,2025-08-08,Television,Living Room,193,3.0,True
102,2025-08-08,Microwave,Kitchen,1099,0.6,True
102,2025-08-08,Desk Lamp,Office,51,3.2,False
102,2025-08-08,Air Conditioner,Bedroom,1440,9.1,False
102,2025-08-08,Ceiling Fan,Bedroom,90,8.7,True
102,2025-08-08,Refrigerator,Kitchen,156,24.0,False
102,2025-08-08,Washing Machine,Laundry,485,1.1,False
102,2025-08-08,Laptop,Office,73,4.2,True
102,2025-08-09,Heater,Garage,1686,3.7,False
102,2025-08-09,Refrigerator,Kitchen,142,24.0,True
102,2025-08-09,Microwave,Kitchen,1050,0.4,False
102,2025-08-09,Air Conditioner,Bedroom,1401,5.4,False
102,2025-08-09,Ceiling Fan,Bedroom,86,7.4,True
102,2025-08-09,Desk Lamp,Office,51,5.4,True
102,2025-08-10,Laptop,Office,62,7.8,True
102,2025-08-10,Microwave,Kitchen,1253,0.9,False
102,2025-08-10,Heater,Garage,1839,3.7,False
102,2025-08-10,Refrigerator,Kitchen,169,24.0,True
102,2025-08-10,Desk Lamp,Office,39,6.4,True
102,2025-08-10,Dryer,Laundry,2833,1.2,False
102,2025-08-10,Washing Machine,Laundry,461,1.4,False
102,2025-08-11,Microwave,Kitchen,1160,0.6,False
102,2025-08-11,Ceiling Fan,Bedroom,75,10.3,True
102,2025-08-11,Desk Lamp,Office,51,2.5,False
102,2025-08-11,Heater,Garage,1641,5.0,False
102,2025-08-11,Air Conditioner,Bedroom,1532,7.6,False
102,2025-08-12,Heater,Garage,1840,3.3,False
102,2025-08-12,Ceiling Fan,Bedroom,87,7.7,True
102,2025-08-12,Microwave,Kitchen,1149,0.6,False
102,2025-08-12,Desk Lamp,Office,30,3.6,False
102,2025-08-12,Dryer,Laundry,2886,1.4,False
102,2025-08-12,Air Conditioner,Bedroom,1492,9.6,False
102,2025-08-12,Washing Machine,Laundry,462,1.6,False
102,2025-08-13,Microwave,Kitchen,1163,0.6,False
102,2025-08-13,Air Conditioner,Bedroom,1545,4.4,False
102,2025-08-13,Laptop,Office,70,6.7,False
102,2025-08-13,Dryer,Laundry,2905,0.8,False
102,2025-08-13,Television,Living Room,214,3.5,False
102,2025-08-13,Heater,Garage,1876,4.5,True
102,2025-08-14,Air Conditioner,Bedroom,1421,7.4,False
102,2025-08-14,Dryer,Laundry,2822,1.0,False
102,2025-08-14,Television,Living Room,191,4.1,True
102,2025-08-14,Ceiling Fan,Bedroom,81,8.8,True
102,2025-08-14,Washing Machine,Laundry,472,1.9,True
102,2025-08-14,Heater,Garage,1792,3.9,False
102,2025-08-14,Microwave,Kitchen,1297,0.5,True
102,2025-08-14,Desk Lamp,Office,50,6.1,True
102,2025-08-15,Laptop,Office,76,3.0,False
102,2025-08-15,Air Conditioner,Bedroom,1551,9.0,False
102,2025-08-15,Washing Machine,Laundry,483,1.9,False
102,2025-08-15,Television,Living Room,215,5.7,True
102,2025-08-15,Ceiling Fan,Bedroom,87,11.8,True
102,2025-08-16,Laptop,Office,73,7.2,True
102,2025-08-16,Television,Living Room,214,3.2,True
102,2025-08-16,Washing Machine,Laundry,450,1.5,False
102,2025-08-16,Desk Lamp,Office,42,6.1,True
102,2025-08-16,Ceiling Fan,Bedroom,86,10.1,False
102,2025-08-16,Dryer,Laundry,2828,1.2,False
102,2025-08-16,Microwave,Kitchen,1259,0.4,False
102,2025-08-16,Air Conditioner,Bedroom,1456,4.7,False
102,2025-08-17,Washing Machine,Laundry,546,1.7,False
102,2025-08-17,Television,Living Room,196,3.7,True
102,2025-08-17,Desk Lamp,Office,44,4.8,True
102,2025-08-17,Heater,Garage,1602,2.8,False
102,2025-08-17,Air Conditioner,Bedroom,1523,4.9,False
102,2025-08-18,Heater,Garage,1922,4.8,True
102,2025-08-18,Desk Lamp,Office,44,7.9,True
102,2025-08-18,Dryer,Laundry,3092,0.9,True
102,2025-08-18,Microwave,Kitchen,1209,0.8,False
102,2025-08-18,Ceiling Fan,Bedroom,84,10.5,True
102,2025-08-18,Washing Machine,Laundry,479,1.5,False
102,2025-08-18,Laptop,Office,60,6.6,True
102,2025-08-19,Ceiling Fan,Bedroom,77,9.7,True
102,2025-08-19,Laptop,Office,74,6.9,False
102,2025-08-19,Heater,Garage,1920,4.0,True
102,2025-08-19,Air Conditioner,Bedroom,1528,4.8,False
102,2025-08-19,Television,Living Room,229,4.3,True
102,2025-08-19,Desk Lamp,Office,40,7.9,True
102,2025-08-19,Refrigerator,Kitchen,151,24.0,True
102,2025-08-19,Washing Machine,Laundry,543,1.6,False
102,2025-08-20,Dryer,Laundry,2808,0.9,False
102,2025-08-20,Air Conditioner,Bedroom,1569,6.3,False
102,2025-08-20,Microwave,Kitchen,1079,0.5,False
102,2025-08-20,Laptop,Office,62,5.5,True
102,2025-08-20,Television,Living Room,203,3.8,False
102,2025-08-20,Desk Lamp,Office,30,2.8,True
102,2025-08-20,Heater,Garage,1904,2.9,False
102,2025-08-21,Air Conditioner,Bedroom,1507,4.6,True
102,2025-08-21,Washing Machine,Laundry,456,1.6,False
102,2025-08-21,Ceiling Fan,Bedroom,74,8.1,True
102,2025-08-21,Television,Living Room,233,2.1,True
102,2025-08-21,Desk Lamp,Office,36,6.2,True
102,2025-08-21,Heater,Garage,1899,4.3,False
102,2025-08-21,Microwave,Kitchen,1264,0.5,False
102,2025-08-21,Dryer,Laundry,2995,1.4,True
102,2025-08-22,Desk Lamp,Office,60,4.7,True
102,2025-08-22,Ceiling Fan,Bedroom,81,6.3,True
102,2025-08-22,Microwave,Kitchen,1062,0.4,False
102,2025-08-22,Refrigerator,Kitchen,150,24.0,True
102,2025-08-22,Television,Living Room,214,2.8,False
102,2025-08-23,Washing Machine,Laundry,481,1.7,False
102,2025-08-23,Air Conditioner,Bedroom,1476,5.1,True
102,2025-08-23,Microwave,Kitchen,1016,0.6,False
102,2025-08-23,Laptop,Office,63,5.5,False
102,2025-08-23,Ceiling Fan,Bedroom,72,8.1,True
102,2025-08-23,Television,Living Room,208,2.2,True
102,2025-08-23,Refrigerator,Kitchen,149,24.0,False
102,2025-08-24,Microwave,Kitchen,1071,0.6,False
102,2025-08-24,Refrigerator,Kitchen,141,24.0,True
102,2025-08-24,Laptop,Office,77,5.8,True
102,2025-08-24,Washing Machine,Laundry,497,1.5,False
102,2025-08-24,Television,Living Room,191,3.7,True
102,2025-08-24,Desk Lamp,Office,60,6.5,False
102,2025-08-24,Dryer,Laundry,2845,0.9,True
102,2025-08-24,Ceiling Fan,Bedroom,86,7.0,True
102,2025-08-25,Dryer,Laundry,3024,1.3,False
102,2025-08-25,Desk Lamp,Office,39,3.6,True
102,2025-08-25,Washing Machine,Laundry,489,1.7,False
102,2025-08-25,Television,Living Room,221,5.6,True
102,2025-08-25,Laptop,Office,78,7.3,True
102,2025-08-25,Ceiling Fan,Bedroom,80,11.1,True
102,2025-08-25,Heater,Garage,1814,4.5,False
102,2025-08-25,Microwave,Kitchen,1039,0.4,False
102,2025-08-26,Heater,Garage,1974,3.5,True
102,2025-08-26,Laptop,Office,76,3.2,True
102,2025-08-26,Television,Living Room,224,2.6,True
102,2025-08-26,Ceiling Fan,Bedroom,82,6.2,True
102,2025-08-26,Microwave,Kitchen,1262,0.4,False
102,2025-08-26,Refrigerator,Kitchen,169,24.0,True
102,2025-08-26,Desk Lamp,Office,39,2.6,True
102,2025-08-26,Dryer,Laundry,2978,1.4,False
102,2025-08-27,Refrigerator,Kitchen,154,24.0,True
102,2025-08-27,Microwave,Kitchen,1128,0.6,False
102,2025-08-27,Heater,Garage,1870,3.9,False
102,2025-08-27,Air Conditioner,Bedroom,1400,6.3,False
102,2025-08-27,Desk Lamp,Office,33,6.7,True
102,2025-08-27,Laptop,Office,67,6.3,True
102,2025-08-27,Dryer,Laundry,3080,1.3,False
102,2025-08-27,Ceiling Fan,Bedroom,87,6.3,True
102,2025-08-28,Air Conditioner,Bedroom,1530,6.8,False
102,2025-08-28,Washing Machine,Laundry,521,1.3,False
102,2025-08-28,Microwave,Kitchen,1261,0.7,False
102,2025-08-28,Desk Lamp,Office,60,4.5,True
102,2025-08-28,Ceiling Fan,Bedroom,79,6.9,False
102,2025-09-01,Washing Machine,Laundry,499,1.1,False
102,2025-09-01,Microwave,Kitchen,1045,0.5,False
102,2025-09-01,Refrigerator,Kitchen,141,24.0,False
102,2025-09-01,Television,Living Room,203,4.3,True
102,2025-09-01,Air Conditioner,Bedroom,1489,4.6,False
